LAT,LONG,DEM
46.600000,-99.566667,569
46.316667,-99.566667,625
46.033333,-99.566667,645
45.750000,-99.566667,571
45.466667,-99.566667,589
45.183333,-99.566667,579
44.900000,-99.566667,581
44.616667,-99.566667,537
44.333333,-99.566667,634
44.050000,-99.566667,449
43.766667,-99.566667,504
43.483333,-99.566667,523
43.200000,-99.566667,682
42.916667,-99.566667,645
42.633333,-99.566667,704
42.350000,-99.566667,764
42.066667,-99.566667,728
41.783333,-99.566667,767
41.500000,-99.566667,781
41.216667,-99.566667,749
80.033333,-99.283333,58
79.750000,-99.283333,1
78.050000,-99.283333,37
76.350000,-99.283333,152
76.066667,-99.283333,226
75.783333,-99.283333,160
75.500000,-99.283333,139
75.216667,-99.283333,162
73.516667,-99.283333,139
73.233333,-99.283333,154
72.950000,-99.283333,70
72.666667,-99.283333,75
72.383333,-99.283333,58
72.100000,-99.283333,71
71.816667,-99.283333,11
71.533333,-99.283333,4
68.983333,-99.283333,8
67.566667,-99.283333,28
67.283333,-99.283333,86
67.000000,-99.283333,114
66.716667,-99.283333,130
66.433333,-99.283333,152
66.150000,-99.283333,152
65.866667,-99.283333,153
65.583333,-99.283333,156
65.300000,-99.283333,193
65.016667,-99.283333,153
64.733333,-99.283333,124
64.450000,-99.283333,101
64.166667,-99.283333,114
63.883333,-99.283333,151
63.600000,-99.283333,176
63.316667,-99.283333,308
63.033333,-99.283333,295
62.750000,-99.283333,293
62.466667,-99.283333,272
62.183333,-99.283333,223
61.900000,-99.283333,301
61.616667,-99.283333,304
61.333333,-99.283333,300
61.050000,-99.283333,302
60.766667,-99.283333,277
60.483333,-99.283333,293
60.200000,-99.283333,277
59.916667,-99.283333,315
59.633333,-99.283333,301
59.350000,-99.283333,306
59.066667,-99.283333,307
58.783333,-99.283333,260
58.500000,-99.283333,304
58.216667,-99.283333,349
57.933333,-99.283333,312
57.650000,-99.283333,332
57.366667,-99.283333,317
57.083333,-99.283333,276
56.800000,-99.283333,277
56.516667,-99.283333,279
56.233333,-99.283333,264
55.950000,-99.283333,282
55.666667,-99.283333,277
55.383333,-99.283333,267
55.100000,-99.283333,275
54.816667,-99.283333,246
54.533333,-99.283333,257
54.250000,-99.283333,247
53.966667,-99.283333,286
53.683333,-99.283333,255
53.400000,-99.283333,269
53.116667,-99.283333,251
52.833333,-99.283333,271
52.550000,-99.283333,264
52.266667,-99.283333,284
51.983333,-99.283333,261
51.700000,-99.283333,245
51.416667,-99.283333,250
51.133333,-99.283333,271
50.850000,-99.283333,307
50.566667,-99.283333,298
50.283333,-99.283333,329
50.000000,-99.283333,391
49.716667,-99.283333,362
49.433333,-99.283333,423
49.150000,-99.283333,463
48.866667,-99.283333,469
48.583333,-99.283333,460
48.300000,-99.283333,453
48.016667,-99.283333,466
47.733333,-99.283333,474
47.450000,-99.283333,483
47.166667,-99.283333,575
46.883333,-99.283333,553
46.600000,-99.283333,575
46.316667,-99.283333,636
46.033333,-99.283333,600
45.750000,-99.283333,594
45.466667,-99.283333,547
45.183333,-99.283333,521
44.900000,-99.283333,589
44.616667,-99.283333,496
44.333333,-99.283333,549
44.050000,-99.283333,496
43.766667,-99.283333,510
43.483333,-99.283333,459
43.200000,-99.283333,646
42.916667,-99.283333,553
42.633333,-99.283333,675
42.350000,-99.283333,726
42.066667,-99.283333,742
41.783333,-99.283333,731
41.500000,-99.283333,722
41.216667,-99.283333,683
80.033333,-99.000000,51
79.750000,-99.000000,95
78.050000,-99.000000,1
76.350000,-99.000000,25
76.066667,-99.000000,155
75.783333,-99.000000,177
75.500000,-99.000000,125
75.216667,-99.000000,164
73.516667,-99.000000,162
73.233333,-99.000000,134
72.950000,-99.000000,39
72.666667,-99.000000,27
72.383333,-99.000000,48
72.100000,-99.000000,83
71.816667,-99.000000,42
71.533333,-99.000000,9
68.983333,-99.000000,5
67.566667,-99.000000,28
67.283333,-99.000000,90
67.000000,-99.000000,100
66.716667,-99.000000,132
66.433333,-99.000000,152
66.150000,-99.000000,129
65.866667,-99.000000,147
65.583333,-99.000000,153
65.300000,-99.000000,152
65.016667,-99.000000,155
64.733333,-99.000000,160
64.450000,-99.000000,75
64.166667,-99.000000,152
63.883333,-99.000000,151
63.600000,-99.000000,173
63.316667,-99.000000,232
63.033333,-99.000000,305
62.750000,-99.000000,195
62.466667,-99.000000,252
62.183333,-99.000000,219
61.900000,-99.000000,288
61.616667,-99.000000,302
61.333333,-99.000000,274
61.050000,-99.000000,303
60.766667,-99.000000,277
60.483333,-99.000000,304
60.200000,-99.000000,281
59.916667,-99.000000,322
59.633333,-99.000000,319
59.350000,-99.000000,329
59.066667,-99.000000,265
58.783333,-99.000000,259
58.500000,-99.000000,301
58.216667,-99.000000,336
57.933333,-99.000000,294
57.650000,-99.000000,338
57.366667,-99.000000,309
57.083333,-99.000000,273
56.800000,-99.000000,291
56.516667,-99.000000,287
56.233333,-99.000000,291
55.950000,-99.000000,245
55.666667,-99.000000,256
55.383333,-99.000000,270
55.100000,-99.000000,251
54.816667,-99.000000,236
54.533333,-99.000000,236
54.250000,-99.000000,228
53.966667,-99.000000,233
53.683333,-99.000000,220
53.400000,-99.000000,215
53.116667,-99.000000,215
52.833333,-99.000000,239
52.550000,-99.000000,249
52.266667,-99.000000,269
51.983333,-99.000000,274
51.700000,-99.000000,254
51.416667,-99.000000,246
51.133333,-99.000000,246
50.850000,-99.000000,272
50.566667,-99.000000,274
50.283333,-99.000000,271
50.000000,-99.000000,307
49.716667,-99.000000,311
49.433333,-99.000000,425
49.150000,-99.000000,457
48.866667,-99.000000,493
48.583333,-99.000000,458
48.300000,-99.000000,440
48.016667,-99.000000,438
47.733333,-99.000000,463
47.450000,-99.000000,464
47.166667,-99.000000,474
46.883333,-99.000000,532
46.600000,-99.000000,586
46.316667,-99.000000,607
46.033333,-99.000000,599
45.750000,-99.000000,533
45.466667,-99.000000,459
45.183333,-99.000000,448
44.900000,-99.000000,451
44.616667,-99.000000,451
44.333333,-99.000000,585
44.050000,-99.000000,538
43.766667,-99.000000,520
43.483333,-99.000000,505
43.200000,-99.000000,485
42.916667,-99.000000,558
42.633333,-99.000000,640
42.350000,-99.000000,684
42.066667,-99.000000,694
41.783333,-99.000000,693
41.500000,-99.000000,670
41.216667,-99.000000,662
79.750000,-98.716667,21
76.350000,-98.716667,140
76.066667,-98.716667,152
75.783333,-98.716667,166
75.500000,-98.716667,154
75.216667,-98.716667,205
73.516667,-98.716667,247
73.233333,-98.716667,117
72.950000,-98.716667,6
72.666667,-98.716667,14
72.383333,-98.716667,19
72.100000,-98.716667,145
71.816667,-98.716667,24
71.533333,-98.716667,8
68.983333,-98.716667,33
67.566667,-98.716667,29
67.283333,-98.716667,66
67.000000,-98.716667,88
66.716667,-98.716667,143
66.433333,-98.716667,141
66.150000,-98.716667,143
65.866667,-98.716667,151
65.583333,-98.716667,139
65.300000,-98.716667,185
65.016667,-98.716667,155
64.733333,-98.716667,116
64.450000,-98.716667,75
64.166667,-98.716667,153
63.883333,-98.716667,152
63.600000,-98.716667,168
63.316667,-98.716667,195
63.033333,-98.716667,217
62.750000,-98.716667,167
62.466667,-98.716667,184
62.183333,-98.716667,219
61.900000,-98.716667,252
61.616667,-98.716667,286
61.333333,-98.716667,304
61.050000,-98.716667,296
60.766667,-98.716667,294
60.483333,-98.716667,305
60.200000,-98.716667,296
59.916667,-98.716667,310
59.633333,-98.716667,305
59.350000,-98.716667,272
59.066667,-98.716667,274
58.783333,-98.716667,321
58.500000,-98.716667,277
58.216667,-98.716667,303
57.933333,-98.716667,272
57.650000,-98.716667,258
57.366667,-98.716667,302
57.083333,-98.716667,263
56.800000,-98.716667,313
56.516667,-98.716667,289
56.233333,-98.716667,267
55.950000,-98.716667,258
55.666667,-98.716667,249
55.383333,-98.716667,263
55.100000,-98.716667,248
54.816667,-98.716667,237
54.533333,-98.716667,225
54.250000,-98.716667,209
53.966667,-98.716667,226
53.683333,-98.716667,215
53.400000,-98.716667,215
53.116667,-98.716667,215
52.833333,-98.716667,213
52.550000,-98.716667,230
52.266667,-98.716667,241
51.983333,-98.716667,251
51.700000,-98.716667,247
51.416667,-98.716667,260
51.133333,-98.716667,247
50.850000,-98.716667,246
50.566667,-98.716667,269
50.283333,-98.716667,275
50.000000,-98.716667,283
49.716667,-98.716667,357
49.433333,-98.716667,468
49.150000,-98.716667,471
48.866667,-98.716667,473
48.583333,-98.716667,478
48.300000,-98.716667,452
48.016667,-98.716667,446
47.733333,-98.716667,456
47.450000,-98.716667,459
47.166667,-98.716667,464
46.883333,-98.716667,449
46.600000,-98.716667,461
46.316667,-98.716667,476
46.033333,-98.716667,468
45.750000,-98.716667,446
45.466667,-98.716667,433
45.183333,-98.716667,410
44.900000,-98.716667,408
44.616667,-98.716667,414
44.333333,-98.716667,460
44.050000,-98.716667,542
43.766667,-98.716667,483
43.483333,-98.716667,462
43.200000,-98.716667,468
42.916667,-98.716667,505
42.633333,-98.716667,610
42.350000,-98.716667,627
42.066667,-98.716667,652
41.783333,-98.716667,628
41.500000,-98.716667,612
41.216667,-98.716667,618
76.633333,-98.433333,1
76.350000,-98.433333,152
76.066667,-98.433333,152
75.783333,-98.433333,111
75.500000,-98.433333,144
75.216667,-98.433333,176
73.516667,-98.433333,159
73.233333,-98.433333,175
72.666667,-98.433333,14
72.383333,-98.433333,28
72.100000,-98.433333,62
71.816667,-98.433333,3
71.533333,-98.433333,8
69.550000,-98.433333,33
69.266667,-98.433333,7
68.983333,-98.433333,22
68.133333,-98.433333,8
67.566667,-98.433333,46
67.283333,-98.433333,35
67.000000,-98.433333,97
66.716667,-98.433333,120
66.433333,-98.433333,153
66.150000,-98.433333,152
65.866667,-98.433333,105
65.583333,-98.433333,151
65.300000,-98.433333,156
65.016667,-98.433333,154
64.733333,-98.433333,99
64.450000,-98.433333,79
64.166667,-98.433333,150
63.883333,-98.433333,135
63.600000,-98.433333,172
63.316667,-98.433333,189
63.033333,-98.433333,159
62.750000,-98.433333,108
62.466667,-98.433333,155
62.183333,-98.433333,151
61.900000,-98.433333,225
61.616667,-98.433333,270
61.333333,-98.433333,243
61.050000,-98.433333,294
60.766667,-98.433333,302
60.483333,-98.433333,279
60.200000,-98.433333,305
59.916667,-98.433333,300
59.633333,-98.433333,311
59.350000,-98.433333,302
59.066667,-98.433333,266
58.783333,-98.433333,284
58.500000,-98.433333,251
58.216667,-98.433333,295
57.933333,-98.433333,270
57.650000,-98.433333,274
57.366667,-98.433333,258
57.083333,-98.433333,257
56.800000,-98.433333,323
56.516667,-98.433333,297
56.233333,-98.433333,300
55.950000,-98.433333,241
55.666667,-98.433333,251
55.383333,-98.433333,244
55.100000,-98.433333,232
54.816667,-98.433333,199
54.533333,-98.433333,210
54.250000,-98.433333,216
53.966667,-98.433333,219
53.683333,-98.433333,215
53.400000,-98.433333,215
53.116667,-98.433333,214
52.833333,-98.433333,215
52.550000,-98.433333,215
52.266667,-98.433333,227
51.983333,-98.433333,240
51.700000,-98.433333,241
51.416667,-98.433333,265
51.133333,-98.433333,254
50.850000,-98.433333,251
50.566667,-98.433333,246
50.283333,-98.433333,246
50.000000,-98.433333,255
49.716667,-98.433333,312
49.433333,-98.433333,429
49.150000,-98.433333,477
48.866667,-98.433333,478
48.583333,-98.433333,484
48.300000,-98.433333,457
48.016667,-98.433333,460
47.733333,-98.433333,453
47.450000,-98.433333,439
47.166667,-98.433333,448
46.883333,-98.433333,447
46.600000,-98.433333,441
46.316667,-98.433333,438
46.033333,-98.433333,429
45.750000,-98.433333,417
45.466667,-98.433333,396
45.183333,-98.433333,393
44.900000,-98.433333,391
44.616667,-98.433333,403
44.333333,-98.433333,396
44.050000,-98.433333,420
43.766667,-98.433333,436
43.483333,-98.433333,477
43.200000,-98.433333,440
42.916667,-98.433333,381
42.633333,-98.433333,583
42.350000,-98.433333,582
42.066667,-98.433333,606
41.783333,-98.433333,661
41.500000,-98.433333,589
41.216667,-98.433333,544
78.616667,-98.150000,12
76.350000,-98.150000,77
76.066667,-98.150000,165
75.783333,-98.150000,158
75.500000,-98.150000,147
75.216667,-98.150000,2
74.083333,-98.150000,3
73.800000,-98.150000,3
73.516667,-98.150000,86
73.233333,-98.150000,158
72.950000,-98.150000,2
72.666667,-98.150000,31
72.383333,-98.150000,22
72.100000,-98.150000,50
71.816667,-98.150000,8
71.533333,-98.150000,1
69.550000,-98.150000,29
69.266667,-98.150000,36
68.983333,-98.150000,26
68.133333,-98.150000,42
67.566667,-98.150000,30
67.283333,-98.150000,41
67.000000,-98.150000,97
66.716667,-98.150000,144
66.433333,-98.150000,152
66.150000,-98.150000,135
65.866667,-98.150000,149
65.583333,-98.150000,152
65.300000,-98.150000,154
65.016667,-98.150000,195
64.733333,-98.150000,158
64.450000,-98.150000,76
64.166667,-98.150000,152
63.883333,-98.150000,143
63.600000,-98.150000,151
63.316667,-98.150000,157
63.033333,-98.150000,149
62.750000,-98.150000,82
62.466667,-98.150000,151
62.183333,-98.150000,135
61.900000,-98.150000,215
61.616667,-98.150000,196
61.333333,-98.150000,247
61.050000,-98.150000,224
60.766667,-98.150000,230
60.483333,-98.150000,224
60.200000,-98.150000,287
59.916667,-98.150000,279
59.633333,-98.150000,298
59.350000,-98.150000,302
59.066667,-98.150000,290
58.783333,-98.150000,244
58.500000,-98.150000,243
58.216667,-98.150000,300
57.933333,-98.150000,306
57.650000,-98.150000,258
57.366667,-98.150000,257
57.083333,-98.150000,287
56.800000,-98.150000,273
56.516667,-98.150000,293
56.233333,-98.150000,278
55.950000,-98.150000,217
55.666667,-98.150000,227
55.383333,-98.150000,185
55.100000,-98.150000,221
54.816667,-98.150000,199
54.533333,-98.150000,212
54.250000,-98.150000,217
53.966667,-98.150000,219
53.683333,-98.150000,215
53.400000,-98.150000,214
53.116667,-98.150000,214
52.833333,-98.150000,215
52.550000,-98.150000,215
52.266667,-98.150000,215
51.983333,-98.150000,237
51.700000,-98.150000,254
51.416667,-98.150000,298
51.133333,-98.150000,285
50.850000,-98.150000,262
50.566667,-98.150000,246
50.283333,-98.150000,245
50.000000,-98.150000,251
49.716667,-98.150000,281
49.433333,-98.150000,280
49.150000,-98.150000,363
48.866667,-98.150000,459
48.583333,-98.150000,484
48.300000,-98.150000,468
48.016667,-98.150000,462
47.733333,-98.150000,440
47.450000,-98.150000,433
47.166667,-98.150000,435
46.883333,-98.150000,444
46.600000,-98.150000,439
46.316667,-98.150000,420
46.033333,-98.150000,400
45.750000,-98.150000,394
45.466667,-98.150000,396
45.183333,-98.150000,392
44.900000,-98.150000,403
44.616667,-98.150000,393
44.333333,-98.150000,390
44.050000,-98.150000,391
43.766667,-98.150000,395
43.483333,-98.150000,453
43.200000,-98.150000,505
42.916667,-98.150000,458
42.633333,-98.150000,486
42.350000,-98.150000,567
42.066667,-98.150000,588
41.783333,-98.150000,611
41.500000,-98.150000,589
41.216667,-98.150000,545
78.616667,-97.866667,119
78.333333,-97.866667,13
76.350000,-97.866667,26
76.066667,-97.866667,179
75.783333,-97.866667,18
75.216667,-97.866667,37
74.083333,-97.866667,139
73.800000,-97.866667,258
73.516667,-97.866667,37
72.950000,-97.866667,45
72.666667,-97.866667,6
72.383333,-97.866667,96
72.100000,-97.866667,132
71.816667,-97.866667,43
69.833333,-97.866667,38
69.550000,-97.866667,57
69.266667,-97.866667,42
68.983333,-97.866667,48
68.700000,-97.866667,30
68.133333,-97.866667,57
67.566667,-97.866667,25
67.283333,-97.866667,78
67.000000,-97.866667,124
66.716667,-97.866667,153
66.433333,-97.866667,152
66.150000,-97.866667,150
65.866667,-97.866667,152
65.583333,-97.866667,152
65.300000,-97.866667,149
65.016667,-97.866667,149
64.733333,-97.866667,75
64.450000,-97.866667,151
64.166667,-97.866667,138
63.883333,-97.866667,123
63.600000,-97.866667,152
63.316667,-97.866667,153
63.033333,-97.866667,146
62.750000,-97.866667,82
62.466667,-97.866667,139
62.183333,-97.866667,162
61.900000,-97.866667,160
61.616667,-97.866667,184
61.333333,-97.866667,300
61.050000,-97.866667,205
60.766667,-97.866667,208
60.483333,-97.866667,194
60.200000,-97.866667,230
59.916667,-97.866667,277
59.633333,-97.866667,270
59.350000,-97.866667,278
59.066667,-97.866667,274
58.783333,-97.866667,244
58.500000,-97.866667,282
58.216667,-97.866667,348
57.933333,-97.866667,327
57.650000,-97.866667,283
57.366667,-97.866667,242
57.083333,-97.866667,254
56.800000,-97.866667,281
56.516667,-97.866667,276
56.233333,-97.866667,264
55.950000,-97.866667,208
55.666667,-97.866667,225
55.383333,-97.866667,201
55.100000,-97.866667,197
54.816667,-97.866667,216
54.533333,-97.866667,220
54.250000,-97.866667,214
53.966667,-97.866667,219
53.683333,-97.866667,215
53.400000,-97.866667,215
53.116667,-97.866667,216
52.833333,-97.866667,216
52.550000,-97.866667,216
52.266667,-97.866667,214
51.983333,-97.866667,215
51.700000,-97.866667,246
51.416667,-97.866667,245
51.133333,-97.866667,276
50.850000,-97.866667,277
50.566667,-97.866667,266
50.283333,-97.866667,258
50.000000,-97.866667,244
49.716667,-97.866667,244
49.433333,-97.866667,249
49.150000,-97.866667,263
48.866667,-97.866667,349
48.583333,-97.866667,352
48.300000,-97.866667,358
48.016667,-97.866667,428
47.733333,-97.866667,443
47.450000,-97.866667,451
47.166667,-97.866667,422
46.883333,-97.866667,427
46.600000,-97.866667,406
46.316667,-97.866667,419
46.033333,-97.866667,391
45.750000,-97.866667,393
45.466667,-97.866667,449
45.183333,-97.866667,547
44.900000,-97.866667,480
44.616667,-97.866667,453
44.333333,-97.866667,418
44.050000,-97.866667,400
43.766667,-97.866667,394
43.483333,-97.866667,397
43.200000,-97.866667,427
42.916667,-97.866667,423
42.633333,-97.866667,442
42.350000,-97.866667,539
42.066667,-97.866667,507
41.783333,-97.866667,565
41.500000,-97.866667,545
41.216667,-97.866667,497
78.616667,-97.583333,153
78.333333,-97.583333,31
78.050000,-97.583333,1
73.800000,-97.583333,94
72.950000,-97.583333,49
72.666667,-97.583333,24
72.383333,-97.583333,133
72.100000,-97.583333,153
71.816667,-97.583333,65
69.550000,-97.583333,56
69.266667,-97.583333,51
68.983333,-97.583333,79
68.700000,-97.583333,38
68.416667,-97.583333,17
68.133333,-97.583333,30
67.566667,-97.583333,27
67.283333,-97.583333,69
67.000000,-97.583333,96
66.716667,-97.583333,127
66.433333,-97.583333,137
66.150000,-97.583333,152
65.866667,-97.583333,123
65.583333,-97.583333,152
65.300000,-97.583333,151
65.016667,-97.583333,89
64.733333,-97.583333,75
64.450000,-97.583333,158
64.166667,-97.583333,158
63.883333,-97.583333,116
63.600000,-97.583333,120
63.316667,-97.583333,134
63.033333,-97.583333,98
62.750000,-97.583333,167
62.466667,-97.583333,112
62.183333,-97.583333,152
61.900000,-97.583333,158
61.616667,-97.583333,208
61.333333,-97.583333,189
61.050000,-97.583333,195
60.766667,-97.583333,189
60.483333,-97.583333,165
60.200000,-97.583333,188
59.916667,-97.583333,289
59.633333,-97.583333,273
59.350000,-97.583333,274
59.066667,-97.583333,237
58.783333,-97.583333,265
58.500000,-97.583333,309
58.216667,-97.583333,314
57.933333,-97.583333,306
57.650000,-97.583333,297
57.366667,-97.583333,254
57.083333,-97.583333,261
56.800000,-97.583333,297
56.516667,-97.583333,266
56.233333,-97.583333,236
55.950000,-97.583333,206
55.666667,-97.583333,201
55.383333,-97.583333,193
55.100000,-97.583333,184
54.816667,-97.583333,215
54.533333,-97.583333,215
54.250000,-97.583333,223
53.966667,-97.583333,231
53.683333,-97.583333,223
53.400000,-97.583333,222
53.116667,-97.583333,216
52.833333,-97.583333,215
52.550000,-97.583333,214
52.266667,-97.583333,215
51.983333,-97.583333,216
51.700000,-97.583333,225
51.416667,-97.583333,225
51.133333,-97.583333,257
50.850000,-97.583333,275
50.566667,-97.583333,275
50.283333,-97.583333,263
50.000000,-97.583333,241
49.716667,-97.583333,237
49.433333,-97.583333,237
49.150000,-97.583333,242
48.866667,-97.583333,255
48.583333,-97.583333,267
48.300000,-97.583333,270
48.016667,-97.583333,309
47.733333,-97.583333,338
47.450000,-97.583333,336
47.166667,-97.583333,355
46.883333,-97.583333,349
46.600000,-97.583333,341
46.316667,-97.583333,355
46.033333,-97.583333,377
45.750000,-97.583333,525
45.466667,-97.583333,542
45.183333,-97.583333,542
44.900000,-97.583333,547
44.616667,-97.583333,547
44.333333,-97.583333,518
44.050000,-97.583333,461
43.766667,-97.583333,421
43.483333,-97.583333,418
43.200000,-97.583333,400
42.916667,-97.583333,477
42.633333,-97.583333,525
42.350000,-97.583333,507
42.066667,-97.583333,529
41.783333,-97.583333,505
41.500000,-97.583333,502
41.216667,-97.583333,514
78.616667,-97.300000,217
78.333333,-97.300000,44
78.050000,-97.300000,1
73.800000,-97.300000,109
72.950000,-97.300000,1
72.666667,-97.300000,3
72.383333,-97.300000,141
72.100000,-97.300000,131
71.816667,-97.300000,18
69.550000,-97.300000,19
69.266667,-97.300000,61
68.983333,-97.300000,72
68.700000,-97.300000,54
68.416667,-97.300000,11
68.133333,-97.300000,28
67.566667,-97.300000,24
67.283333,-97.300000,52
67.000000,-97.300000,90
66.716667,-97.300000,139
66.433333,-97.300000,125
66.150000,-97.300000,152
65.866667,-97.300000,134
65.583333,-97.300000,154
65.300000,-97.300000,112
65.016667,-97.300000,92
64.733333,-97.300000,75
64.450000,-97.300000,135
64.166667,-97.300000,157
63.883333,-97.300000,158
63.600000,-97.300000,85
63.316667,-97.300000,82
63.033333,-97.300000,122
62.750000,-97.300000,151
62.466667,-97.300000,82
62.183333,-97.300000,152
61.900000,-97.300000,155
61.616667,-97.300000,187
61.333333,-97.300000,184
61.050000,-97.300000,176
60.766667,-97.300000,173
60.483333,-97.300000,166
60.200000,-97.300000,166
59.916667,-97.300000,245
59.633333,-97.300000,263
59.350000,-97.300000,290
59.066667,-97.300000,240
58.783333,-97.300000,292
58.500000,-97.300000,298
58.216667,-97.300000,285
57.933333,-97.300000,281
57.650000,-97.300000,280
57.366667,-97.300000,256
57.083333,-97.300000,267
56.800000,-97.300000,271
56.516667,-97.300000,251
56.233333,-97.300000,214
55.950000,-97.300000,191
55.666667,-97.300000,203
55.383333,-97.300000,203
55.100000,-97.300000,204
54.816667,-97.300000,213
54.533333,-97.300000,222
54.250000,-97.300000,232
53.966667,-97.300000,237
53.683333,-97.300000,234
53.400000,-97.300000,229
53.116667,-97.300000,234
52.833333,-97.300000,224
52.550000,-97.300000,215
52.266667,-97.300000,220
51.983333,-97.300000,215
51.700000,-97.300000,219
51.416667,-97.300000,220
51.133333,-97.300000,242
50.850000,-97.300000,246
50.566667,-97.300000,269
50.283333,-97.300000,257
50.000000,-97.300000,241
49.716667,-97.300000,232
49.433333,-97.300000,235
49.150000,-97.300000,237
48.866667,-97.300000,240
48.583333,-97.300000,244
48.300000,-97.300000,244
48.016667,-97.300000,254
47.733333,-97.300000,297
47.450000,-97.300000,294
47.166667,-97.300000,323
46.883333,-97.300000,289
46.600000,-97.300000,322
46.316667,-97.300000,325
46.033333,-97.300000,351
45.750000,-97.300000,586
45.466667,-97.300000,577
45.183333,-97.300000,558
44.900000,-97.300000,536
44.616667,-97.300000,522
44.333333,-97.300000,514
44.050000,-97.300000,552
43.766667,-97.300000,479
43.483333,-97.300000,438
43.200000,-97.300000,496
42.916667,-97.300000,369
42.633333,-97.300000,442
42.350000,-97.300000,524
42.066667,-97.300000,518
41.783333,-97.300000,501
41.500000,-97.300000,453
41.216667,-97.300000,491
78.616667,-97.016667,41
78.333333,-97.016667,69
78.050000,-97.016667,1
73.233333,-97.016667,1
72.383333,-97.016667,48
72.100000,-97.016667,65
71.816667,-97.016667,9
69.550000,-97.016667,8
69.266667,-97.016667,74
68.983333,-97.016667,47
68.700000,-97.016667,34
68.133333,-97.016667,32
67.850000,-97.016667,30
67.566667,-97.016667,16
67.283333,-97.016667,53
67.000000,-97.016667,79
66.716667,-97.016667,149
66.433333,-97.016667,145
66.150000,-97.016667,57
65.866667,-97.016667,143
65.583333,-97.016667,141
65.300000,-97.016667,126
65.016667,-97.016667,119
64.733333,-97.016667,79
64.450000,-97.016667,153
64.166667,-97.016667,64
63.883333,-97.016667,151
63.600000,-97.016667,84
63.316667,-97.016667,137
63.033333,-97.016667,123
62.750000,-97.016667,155
62.466667,-97.016667,161
62.183333,-97.016667,152
61.900000,-97.016667,160
61.616667,-97.016667,158
61.333333,-97.016667,156
61.050000,-97.016667,162
60.766667,-97.016667,166
60.483333,-97.016667,159
60.200000,-97.016667,187
59.916667,-97.016667,246
59.633333,-97.016667,254
59.350000,-97.016667,269
59.066667,-97.016667,212
58.783333,-97.016667,251
58.500000,-97.016667,285
58.216667,-97.016667,260
57.933333,-97.016667,282
57.650000,-97.016667,280
57.366667,-97.016667,260
57.083333,-97.016667,275
56.800000,-97.016667,249
56.516667,-97.016667,210
56.233333,-97.016667,227
55.950000,-97.016667,185
55.666667,-97.016667,203
55.383333,-97.016667,210
55.100000,-97.016667,217
54.816667,-97.016667,216
54.533333,-97.016667,228
54.250000,-97.016667,218
53.966667,-97.016667,232
53.683333,-97.016667,236
53.400000,-97.016667,244
53.116667,-97.016667,240
52.833333,-97.016667,258
52.550000,-97.016667,231
52.266667,-97.016667,216
51.983333,-97.016667,215
51.700000,-97.016667,215
51.416667,-97.016667,228
51.133333,-97.016667,220
50.850000,-97.016667,223
50.566667,-97.016667,224
50.283333,-97.016667,233
50.000000,-97.016667,231
49.716667,-97.016667,232
49.433333,-97.016667,237
49.150000,-97.016667,246
48.866667,-97.016667,240
48.583333,-97.016667,242
48.300000,-97.016667,243
48.016667,-97.016667,248
47.733333,-97.016667,258
47.450000,-97.016667,270
47.166667,-97.016667,272
46.883333,-97.016667,273
46.600000,-97.016667,292
46.316667,-97.016667,316
46.033333,-97.016667,337
45.750000,-97.016667,361
45.466667,-97.016667,439
45.183333,-97.016667,616
44.900000,-97.016667,539
44.616667,-97.016667,509
44.333333,-97.016667,526
44.050000,-97.016667,509
43.766667,-97.016667,498
43.483333,-97.016667,457
43.200000,-97.016667,385
42.916667,-97.016667,398
42.633333,-97.016667,448
42.350000,-97.016667,477
42.066667,-97.016667,453
41.783333,-97.016667,476
41.500000,-97.016667,416
41.216667,-97.016667,512
78.616667,-96.733333,29
78.333333,-96.733333,89
78.050000,-96.733333,5
76.916667,-96.733333,116
75.500000,-96.733333,1
72.950000,-96.733333,155
72.666667,-96.733333,145
72.383333,-96.733333,142
72.100000,-96.733333,131
69.266667,-96.733333,39
68.983333,-96.733333,46
68.700000,-96.733333,58
68.133333,-96.733333,14
67.850000,-96.733333,16
67.566667,-96.733333,19
67.283333,-96.733333,22
67.000000,-96.733333,91
66.716667,-96.733333,104
66.433333,-96.733333,93
66.150000,-96.733333,169
65.866667,-96.733333,143
65.583333,-96.733333,152
65.300000,-96.733333,152
65.016667,-96.733333,152
64.733333,-96.733333,62
64.450000,-96.733333,57
64.166667,-96.733333,29
63.883333,-96.733333,78
63.600000,-96.733333,82
63.316667,-96.733333,152
63.033333,-96.733333,156
62.750000,-96.733333,146
62.466667,-96.733333,152
62.183333,-96.733333,153
61.900000,-96.733333,140
61.616667,-96.733333,153
61.333333,-96.733333,169
61.050000,-96.733333,138
60.766667,-96.733333,155
60.483333,-96.733333,141
60.200000,-96.733333,166
59.916667,-96.733333,201
59.633333,-96.733333,217
59.350000,-96.733333,207
59.066667,-96.733333,214
58.783333,-96.733333,221
58.500000,-96.733333,213
58.216667,-96.733333,265
57.933333,-96.733333,267
57.650000,-96.733333,274
57.366667,-96.733333,259
57.083333,-96.733333,230
56.800000,-96.733333,234
56.516667,-96.733333,239
56.233333,-96.733333,218
55.950000,-96.733333,183
55.666667,-96.733333,198
55.383333,-96.733333,200
55.100000,-96.733333,211
54.816667,-96.733333,225
54.533333,-96.733333,224
