LAT,LONG,KPN
65.300000,-117.416667,43
65.300000,-117.133333,43
65.300000,-116.850000,43
65.300000,-116.566667,43
65.300000,-116.283333,43
65.300000,-116.000000,43
65.300000,-115.716667,43
65.300000,-115.433333,43
65.300000,-115.150000,43
65.300000,-114.866667,43
65.300000,-114.583333,43
65.300000,-114.300000,43
65.300000,-114.016667,43
65.300000,-113.733333,43
65.300000,-113.450000,43
65.300000,-113.166667,43
65.300000,-112.883333,43
65.300000,-110.050000,43
65.300000,-109.766667,43
65.300000,-109.483333,43
65.300000,-109.200000,43
65.300000,-108.916667,43
65.300000,-108.633333,43
65.300000,-108.350000,43
65.300000,-108.066667,43
65.300000,-107.783333,43
65.300000,-107.500000,43
65.300000,-107.216667,43
65.016667,-165.866667,43
65.016667,-165.583333,43
65.016667,-165.300000,43
65.016667,-165.016667,43
65.016667,-164.733333,43
65.016667,-164.450000,43
65.016667,-164.166667,43
65.016667,-163.883333,43
65.016667,-163.600000,43
65.016667,-163.316667,43
65.016667,-163.033333,43
65.016667,-162.750000,43
65.016667,-162.466667,43
65.016667,-162.183333,43
65.016667,-161.900000,43
65.016667,-161.616667,43
65.016667,-161.333333,43
65.016667,-161.050000,43
65.016667,-160.766667,43
65.016667,-160.483333,43
65.016667,-160.200000,43
65.016667,-159.916667,43
65.016667,-159.633333,43
65.016667,-159.350000,43
65.016667,-159.066667,43
65.016667,-158.783333,43
65.016667,-158.500000,43
65.016667,-158.216667,43
65.016667,-157.933333,43
65.016667,-157.650000,43
65.016667,-157.366667,43
65.016667,-157.083333,43
65.016667,-156.800000,43
65.016667,-156.516667,43
65.016667,-156.233333,43
65.016667,-155.950000,43
65.016667,-155.666667,43
65.016667,-155.383333,43
65.016667,-155.100000,43
65.016667,-154.816667,43
65.016667,-154.533333,43
65.016667,-154.250000,43
65.016667,-153.966667,43
65.016667,-153.683333,43
65.016667,-153.400000,43
65.016667,-153.116667,43
65.016667,-152.833333,43
65.016667,-152.550000,43
65.016667,-152.266667,43
65.016667,-151.983333,43
65.016667,-151.700000,43
65.016667,-151.416667,43
65.016667,-151.133333,43
65.016667,-150.850000,43
65.016667,-150.566667,43
65.016667,-150.283333,43
65.016667,-150.000000,43
65.016667,-149.716667,43
65.016667,-149.433333,43
65.016667,-149.150000,43
65.016667,-148.866667,43
65.016667,-148.583333,43
65.016667,-148.300000,43
65.016667,-148.016667,43
65.016667,-147.733333,43
65.016667,-147.450000,43
65.016667,-147.166667,43
65.016667,-146.883333,43
65.016667,-146.600000,43
65.016667,-146.316667,43
65.016667,-146.033333,43
65.016667,-145.750000,43
65.016667,-145.466667,43
65.016667,-145.183333,43
65.016667,-144.900000,43
65.016667,-144.616667,43
65.016667,-144.333333,43
65.016667,-144.050000,43
65.016667,-143.766667,43
65.016667,-143.483333,43
65.016667,-143.200000,43
65.016667,-142.916667,43
65.016667,-142.633333,43
65.016667,-142.350000,43
65.016667,-142.066667,43
65.016667,-141.783333,43
65.016667,-141.500000,43
65.016667,-141.216667,43
65.016667,-140.933333,43
65.016667,-140.650000,43
65.016667,-136.966667,43
65.016667,-136.683333,43
65.016667,-134.416667,43
65.016667,-134.133333,43
65.016667,-133.850000,62
65.016667,-133.566667,62
65.016667,-133.283333,62
65.016667,-133.000000,62
65.016667,-132.716667,62
65.016667,-132.433333,62
65.016667,-132.150000,62
65.016667,-131.866667,62
65.016667,-131.583333,62
65.016667,-131.300000,62
65.016667,-131.016667,62
65.016667,-130.733333,62
65.016667,-130.450000,62
65.016667,-130.166667,62
65.016667,-129.883333,62
65.016667,-129.600000,62
65.016667,-129.316667,62
65.016667,-129.033333,62
65.016667,-128.750000,62
65.016667,-128.466667,62
65.016667,-128.183333,43
65.016667,-127.900000,62
65.016667,-127.616667,43
65.016667,-127.333333,43
65.016667,-127.050000,43
65.016667,-126.766667,43
65.016667,-126.483333,43
65.016667,-126.200000,43
65.016667,-125.916667,43
65.016667,-125.633333,43
65.016667,-125.350000,43
65.016667,-125.066667,43
65.016667,-124.783333,43
65.016667,-124.500000,43
65.016667,-124.216667,43
65.016667,-123.933333,43
65.016667,-123.650000,43
65.016667,-123.366667,43
65.016667,-123.083333,43
65.016667,-122.800000,43
65.016667,-122.516667,43
65.016667,-122.233333,43
65.016667,-121.950000,43
65.016667,-121.666667,43
65.016667,-121.383333,43
65.016667,-121.100000,43
65.016667,-120.816667,43
65.016667,-120.533333,43
65.016667,-120.250000,43
65.016667,-119.966667,43
65.016667,-119.683333,43
65.016667,-119.400000,43
65.016667,-119.116667,43
65.016667,-118.833333,43
65.016667,-118.550000,43
65.016667,-118.266667,43
65.016667,-117.983333,43
65.016667,-117.700000,43
65.016667,-117.416667,43
65.016667,-117.133333,43
65.016667,-116.850000,43
65.016667,-116.566667,43
65.016667,-116.283333,43
65.016667,-116.000000,43
65.016667,-115.716667,43
65.016667,-115.433333,43
65.016667,-115.150000,43
65.016667,-114.866667,43
65.016667,-114.583333,43
65.016667,-114.300000,43
65.016667,-114.016667,43
65.016667,-113.733333,43
65.016667,-113.450000,43
65.016667,-113.166667,43
65.016667,-112.883333,43
65.016667,-112.600000,43
65.016667,-112.316667,43
65.016667,-112.033333,43
65.016667,-111.750000,43
65.016667,-111.466667,43
65.016667,-111.183333,43
65.016667,-110.900000,43
65.016667,-110.616667,43
65.016667,-110.333333,43
65.016667,-110.050000,43
65.016667,-109.766667,43
65.016667,-109.483333,43
65.016667,-109.200000,43
65.016667,-108.916667,43
65.016667,-108.633333,43
65.016667,-108.350000,43
65.016667,-108.066667,43
65.016667,-107.783333,43
65.016667,-107.500000,43
65.016667,-107.216667,43
65.016667,-106.933333,43
65.016667,-106.650000,43
65.016667,-106.366667,43
65.016667,-106.083333,43
65.016667,-105.800000,43
64.733333,-165.016667,43
64.733333,-164.733333,43
64.733333,-164.450000,43
64.733333,-164.166667,43
64.733333,-163.883333,43
64.733333,-163.600000,43
64.733333,-163.316667,43
64.733333,-163.033333,43
64.733333,-162.750000,43
64.733333,-162.466667,43
64.733333,-162.183333,43
64.733333,-160.766667,43
64.733333,-160.483333,43
64.733333,-160.200000,43
64.733333,-159.916667,43
64.733333,-159.633333,43
64.733333,-159.350000,43
64.733333,-159.066667,43
64.733333,-158.783333,43
64.733333,-158.500000,43
64.733333,-158.216667,43
64.733333,-157.933333,43
64.733333,-157.650000,43
64.733333,-157.366667,43
64.733333,-157.083333,43
64.733333,-156.800000,43
64.733333,-156.516667,43
64.733333,-156.233333,43
64.733333,-155.950000,43
64.733333,-155.666667,43
64.733333,-155.383333,43
64.733333,-155.100000,43
64.733333,-154.816667,43
64.733333,-154.533333,43
64.733333,-154.250000,43
64.733333,-153.966667,43
64.733333,-153.683333,43
64.733333,-153.400000,43
64.733333,-153.116667,43
64.733333,-152.833333,43
64.733333,-152.550000,43
64.733333,-152.266667,43
64.733333,-151.983333,43
64.733333,-151.700000,43
64.733333,-151.416667,43
64.733333,-151.133333,43
64.733333,-150.850000,43
64.733333,-150.566667,43
64.733333,-150.283333,43
64.733333,-150.000000,43
64.733333,-149.716667,43
64.733333,-149.433333,43
64.733333,-149.150000,43
64.733333,-148.866667,43
64.733333,-148.583333,43
64.733333,-148.300000,43
64.733333,-148.016667,43
64.733333,-147.733333,43
64.733333,-147.450000,43
64.733333,-147.166667,43
64.733333,-146.883333,43
64.733333,-146.600000,43
64.733333,-146.316667,43
64.733333,-146.033333,43
64.733333,-145.750000,43
64.733333,-145.466667,43
64.733333,-145.183333,43
64.733333,-144.900000,43
64.733333,-144.616667,43
64.733333,-144.333333,43
64.733333,-144.050000,43
64.733333,-143.766667,43
64.733333,-143.483333,43
64.733333,-143.200000,43
64.733333,-142.066667,43
64.733333,-141.783333,43
64.733333,-141.500000,43
64.733333,-141.216667,43
64.733333,-140.933333,43
64.733333,-140.650000,43
64.733333,-127.900000,62
64.733333,-127.616667,43
64.733333,-127.333333,43
64.733333,-127.050000,43
64.733333,-126.766667,43
64.733333,-126.483333,43
64.733333,-126.200000,43
64.733333,-125.916667,43
64.733333,-125.633333,43
64.733333,-125.350000,43
64.733333,-125.066667,43
64.733333,-124.783333,43
64.733333,-124.500000,43
64.733333,-124.216667,43
64.733333,-123.933333,43
64.733333,-123.650000,43
64.733333,-123.366667,43
64.733333,-123.083333,43
64.733333,-122.800000,43
64.733333,-122.516667,43
64.733333,-122.233333,43
64.733333,-121.950000,43
64.733333,-121.666667,43
64.733333,-121.383333,43
64.733333,-121.100000,43
64.733333,-120.816667,43
64.733333,-120.533333,43
64.733333,-120.250000,43
64.733333,-119.966667,43
64.733333,-119.683333,43
64.733333,-119.400000,43
64.733333,-119.116667,43
64.733333,-118.833333,43
64.733333,-118.550000,43
64.733333,-118.266667,43
64.733333,-117.983333,43
64.733333,-117.700000,43
64.733333,-117.416667,43
64.733333,-117.133333,43
64.733333,-116.850000,43
64.733333,-116.566667,43
64.733333,-116.283333,43
64.733333,-116.000000,43
64.733333,-115.716667,43
64.733333,-115.433333,43
64.733333,-115.150000,43
64.733333,-114.866667,43
64.733333,-114.583333,43
64.733333,-114.300000,43
64.733333,-114.016667,43
64.733333,-113.733333,43
64.733333,-113.450000,43
64.733333,-113.166667,43
64.733333,-112.883333,43
64.733333,-112.600000,43
64.733333,-112.316667,43
64.733333,-112.033333,43
64.733333,-111.750000,43
64.733333,-111.466667,43
64.733333,-111.183333,43
64.733333,-110.900000,43
64.733333,-110.616667,43
64.733333,-110.333333,43
64.733333,-110.050000,43
64.733333,-109.766667,43
64.733333,-109.483333,43
64.733333,-109.200000,43
64.733333,-108.916667,43
64.733333,-108.633333,43
64.733333,-108.350000,43
64.733333,-108.066667,43
64.733333,-107.783333,43
64.733333,-107.500000,43
64.733333,-107.216667,43
64.733333,-106.933333,43
64.733333,-106.650000,43
64.733333,-106.366667,43
64.733333,-106.083333,43
64.733333,-105.800000,43
64.733333,-105.516667,43
64.733333,-105.233333,43
64.733333,-104.950000,43
64.733333,-104.666667,43
64.733333,-104.383333,43
64.733333,-104.100000,43
64.733333,-103.816667,43
64.733333,-100.416667,43
64.733333,-100.133333,43
64.733333,-99.850000,43
64.733333,-99.566667,43
64.733333,-99.283333,43
64.733333,-99.000000,43
64.733333,-98.716667,43
64.733333,-98.433333,43
64.733333,-98.150000,43
64.733333,-97.866667,43
64.733333,-97.583333,43
64.733333,-97.300000,43
64.733333,-97.016667,43
64.733333,-96.733333,43
64.733333,-96.450000,43
64.733333,-96.166667,43
64.733333,-95.883333,43
64.450000,-165.016667,43
64.450000,-162.750000,43
64.450000,-161.333333,43
64.450000,-161.050000,43
64.450000,-160.766667,43
64.450000,-160.483333,43
64.450000,-160.200000,43
64.450000,-159.916667,43
64.450000,-159.633333,43
64.450000,-159.350000,43
64.450000,-159.066667,43
64.450000,-158.783333,43
64.450000,-158.500000,43
64.450000,-158.216667,43
64.450000,-157.933333,43
64.450000,-157.650000,43
64.450000,-157.366667,43
64.450000,-157.083333,43
64.450000,-156.800000,43
64.450000,-156.516667,43
64.450000,-156.233333,43
64.450000,-155.950000,43
64.450000,-155.666667,43
64.450000,-155.383333,43
64.450000,-155.100000,43
64.450000,-154.816667,43
64.450000,-154.533333,43
64.450000,-154.250000,43
64.450000,-153.966667,43
64.450000,-153.683333,43
64.450000,-153.400000,43
64.450000,-153.116667,43
64.450000,-152.833333,43
64.450000,-152.550000,43
64.450000,-152.266667,43
64.450000,-151.983333,43
64.450000,-151.700000,43
64.450000,-151.416667,43
64.450000,-151.133333,43
64.450000,-150.850000,43
64.450000,-150.566667,43
64.450000,-150.283333,43
64.450000,-150.000000,43
64.450000,-149.716667,43
64.450000,-149.433333,43
64.450000,-149.150000,43
64.450000,-148.866667,43
64.450000,-148.583333,43
64.450000,-148.300000,43
64.450000,-148.016667,43
64.450000,-147.733333,43
64.450000,-147.450000,43
64.450000,-147.166667,43
64.450000,-146.883333,43
64.450000,-146.600000,43
64.450000,-146.316667,43
64.450000,-146.033333,43
64.450000,-145.750000,43
64.450000,-145.466667,43
64.450000,-145.183333,43
64.450000,-144.900000,43
64.450000,-144.616667,43
64.450000,-144.333333,43
64.450000,-144.050000,43
64.450000,-143.766667,43
64.450000,-143.483333,43
64.450000,-143.200000,43
64.450000,-142.066667,43
64.450000,-141.783333,43
64.450000,-141.500000,43
64.450000,-141.216667,43
64.450000,-140.933333,43
64.450000,-140.650000,43
64.450000,-127.900000,62
64.450000,-127.616667,43
64.450000,-127.333333,43
64.450000,-127.050000,43
64.450000,-126.766667,43
64.450000,-126.483333,43
64.450000,-126.200000,43
64.450000,-125.916667,43
64.450000,-125.633333,43
64.450000,-125.350000,43
64.450000,-125.066667,43
64.450000,-124.783333,43
64.450000,-124.500000,43
64.450000,-124.216667,43
64.450000,-123.933333,43
64.450000,-123.650000,43
64.450000,-123.366667,43
64.450000,-123.083333,43
64.450000,-122.800000,43
64.450000,-122.516667,43
64.450000,-122.233333,43
64.450000,-121.950000,43
64.450000,-121.666667,43
64.450000,-121.383333,43
64.450000,-121.100000,43
64.450000,-120.816667,43
64.450000,-120.533333,43
64.450000,-120.250000,43
64.450000,-119.966667,43
64.450000,-119.683333,43
64.450000,-119.400000,43
64.450000,-119.116667,43
64.450000,-118.833333,43
64.450000,-118.550000,43
64.450000,-118.266667,43
64.450000,-117.983333,43
64.450000,-117.700000,43
64.450000,-117.416667,43
64.450000,-117.133333,43
64.450000,-116.850000,43
64.450000,-116.566667,43
64.450000,-116.283333,43
64.450000,-116.000000,43
64.450000,-115.716667,43
64.450000,-115.433333,43
64.450000,-115.150000,43
64.450000,-114.866667,43
64.450000,-114.583333,43
64.450000,-114.300000,43
64.450000,-114.016667,43
64.450000,-113.733333,43
64.450000,-113.450000,43
64.450000,-113.166667,43
64.450000,-112.883333,43
64.450000,-112.600000,43
64.450000,-112.316667,43
64.450000,-112.033333,43
64.450000,-111.750000,43
64.450000,-111.466667,43
64.450000,-111.183333,43
64.450000,-110.900000,43
64.450000,-110.616667,43
64.450000,-110.333333,43
64.450000,-110.050000,43
64.450000,-109.766667,43
64.450000,-109.483333,43
64.450000,-109.200000,43
64.450000,-108.916667,43
64.450000,-108.633333,43
64.450000,-108.350000,43
64.450000,-108.066667,43
64.450000,-107.783333,43
64.450000,-107.500000,43
64.450000,-107.216667,43
64.450000,-106.933333,43
64.450000,-106.650000,43
64.450000,-106.366667,43
64.450000,-106.083333,43
64.450000,-105.800000,43
64.450000,-105.516667,43
64.450000,-105.233333,43
64.450000,-104.950000,43
64.450000,-104.666667,43
64.450000,-104.383333,43
64.450000,-104.100000,43
64.450000,-103.816667,43
64.450000,-100.416667,43
64.450000,-100.133333,43
64.450000,-99.850000,43
64.450000,-99.566667,43
64.450000,-99.283333,43
64.450000,-99.000000,43
64.450000,-98.716667,43
64.450000,-98.433333,43
64.450000,-98.150000,43
64.450000,-97.866667,43
64.450000,-97.583333,43
64.450000,-97.300000,43
64.450000,-97.016667,43
64.450000,-96.733333,43
64.450000,-96.450000,43
64.450000,-96.166667,43
64.450000,-95.883333,43
64.166667,-160.766667,43
64.166667,-160.483333,43
64.166667,-160.200000,43
64.166667,-159.916667,43
64.166667,-159.633333,43
64.166667,-159.350000,43
64.166667,-159.066667,43
64.166667,-158.783333,43
64.166667,-158.500000,43
64.166667,-158.216667,43
64.166667,-157.933333,43
64.166667,-157.650000,43
64.166667,-157.366667,43
64.166667,-157.083333,43
64.166667,-156.800000,43
64.166667,-156.516667,43
64.166667,-156.233333,43
64.166667,-155.950000,43
64.166667,-155.666667,43
64.166667,-155.383333,43
64.166667,-155.100000,43
64.166667,-154.816667,43
64.166667,-154.533333,43
64.166667,-154.250000,43
64.166667,-153.966667,43
64.166667,-153.683333,43
64.166667,-153.400000,43
64.166667,-153.116667,43
64.166667,-152.833333,43
64.166667,-152.550000,43
64.166667,-152.266667,43
64.166667,-151.983333,43
64.166667,-151.700000,43
64.166667,-151.416667,43
64.166667,-151.133333,43
64.166667,-150.850000,43
64.166667,-150.566667,43
64.166667,-150.283333,43
64.166667,-150.000000,43
64.166667,-149.716667,43
64.166667,-149.433333,43
64.166667,-149.150000,43
64.166667,-148.866667,43
64.166667,-148.583333,43
64.166667,-148.300000,43
64.166667,-148.016667,43
64.166667,-147.733333,43
64.166667,-147.450000,43
64.166667,-147.166667,43
64.166667,-146.883333,43
64.166667,-146.600000,43
64.166667,-146.316667,43
64.166667,-146.033333,43
64.166667,-145.750000,43
64.166667,-145.466667,43
64.166667,-145.183333,43
64.166667,-144.900000,43
64.166667,-144.616667,43
64.166667,-144.333333,43
64.166667,-144.050000,43
64.166667,-143.766667,43
64.166667,-143.483333,43
64.166667,-143.200000,43
64.166667,-142.916667,43
64.166667,-142.633333,43
64.166667,-142.066667,43
64.166667,-141.783333,43
64.166667,-141.500000,43
64.166667,-141.216667,43
64.166667,-140.933333,43
64.166667,-140.650000,43
64.166667,-133.000000,43
64.166667,-132.716667,43
64.166667,-129.883333,43
64.166667,-129.033333,43
64.166667,-128.750000,43
64.166667,-127.900000,43
64.166667,-127.616667,43
64.166667,-127.333333,43
64.166667,-127.050000,43
64.166667,-126.766667,43
64.166667,-126.483333,43
64.166667,-126.200000,43
64.166667,-125.916667,43
64.166667,-125.633333,43
64.166667,-125.350000,43
64.166667,-125.066667,43
64.166667,-124.783333,43
64.166667,-124.500000,43
64.166667,-124.216667,43
64.166667,-123.933333,43
64.166667,-123.650000,43
64.166667,-123.366667,43
64.166667,-123.083333,43
64.166667,-122.800000,43
64.166667,-122.516667,43
64.166667,-122.233333,43
64.166667,-121.950000,43
64.166667,-121.666667,43
64.166667,-121.383333,43
64.166667,-121.100000,43
64.166667,-120.816667,43
64.166667,-120.533333,43
64.166667,-120.250000,43
64.166667,-119.966667,43
64.166667,-119.683333,43
64.166667,-119.400000,43
64.166667,-119.116667,43
64.166667,-118.833333,43
64.166667,-118.550000,43
64.166667,-118.266667,43
64.166667,-117.983333,43
64.166667,-117.700000,43
64.166667,-117.416667,43
64.166667,-117.133333,43
64.166667,-116.850000,43
64.166667,-116.566667,43
64.166667,-116.283333,43
64.166667,-116.000000,43
64.166667,-115.716667,43
64.166667,-115.433333,43
64.166667,-115.150000,43
64.166667,-114.866667,43
64.166667,-114.583333,43
64.166667,-114.300000,43
64.166667,-114.016667,43
64.166667,-113.733333,43
64.166667,-113.450000,43
64.166667,-113.166667,43
64.166667,-112.883333,43
64.166667,-112.600000,43
64.166667,-112.316667,43
64.166667,-112.033333,43
64.166667,-111.750000,43
64.166667,-111.466667,43
64.166667,-111.183333,43
64.166667,-110.900000,43
64.166667,-110.616667,43
64.166667,-110.333333,43
64.166667,-110.050000,43
64.166667,-109.766667,43
64.166667,-109.483333,43
64.166667,-109.200000,43
64.166667,-108.916667,43
64.166667,-108.633333,43
64.166667,-108.350000,43
64.166667,-108.066667,43
64.166667,-107.783333,43
64.166667,-107.500000,43
64.166667,-107.216667,43
64.166667,-106.933333,43
64.166667,-106.650000,43
64.166667,-106.366667,43
64.166667,-106.083333,43
64.166667,-105.800000,43
64.166667,-105.516667,43
64.166667,-105.233333,43
64.166667,-104.950000,43
64.166667,-104.666667,43
64.166667,-104.383333,43
64.166667,-104.100000,43
64.166667,-103.816667,43
64.166667,-103.533333,43
64.166667,-103.250000,43
64.166667,-102.966667,43
64.166667,-102.683333,43
64.166667,-102.400000,43
64.166667,-102.116667,43
64.166667,-101.833333,43
64.166667,-101.550000,43
64.166667,-101.266667,43
64.166667,-100.983333,43
64.166667,-100.700000,43
64.166667,-100.416667,43
64.166667,-100.133333,43
64.166667,-99.850000,43
64.166667,-99.566667,43
64.166667,-99.283333,43
64.166667,-99.000000,43
64.166667,-98.716667,43
64.166667,-98.433333,43
64.166667,-98.150000,43
64.166667,-97.866667,43
64.166667,-97.583333,43
64.166667,-97.300000,43
64.166667,-97.016667,43
64.166667,-96.733333,43
64.166667,-96.450000,43
64.166667,-96.166667,43
64.166667,-95.883333,43
64.166667,-95.600000,43
64.166667,-95.316667,43
64.166667,-95.033333,43
64.166667,-94.750000,43
64.166667,-94.466667,43
64.166667,-94.183333,43
63.883333,-160.766667,43
63.883333,-160.483333,43
63.883333,-160.200000,43
63.883333,-159.916667,43
63.883333,-159.633333,43
63.883333,-159.350000,43
63.883333,-159.066667,43
63.883333,-158.783333,43
63.883333,-158.500000,43
63.883333,-158.216667,43
63.883333,-157.933333,43
63.883333,-157.650000,43
63.883333,-157.366667,43
63.883333,-157.083333,43
63.883333,-156.800000,43
63.883333,-156.516667,43
63.883333,-156.233333,43
63.883333,-155.950000,43
63.883333,-155.666667,43
63.883333,-155.383333,43
63.883333,-155.100000,43
63.883333,-154.816667,43
63.883333,-154.533333,43
63.883333,-154.250000,43
63.883333,-153.966667,43
63.883333,-153.683333,43
63.883333,-153.400000,43
63.883333,-153.116667,43
63.883333,-152.833333,43
63.883333,-152.550000,43
63.883333,-152.266667,43
63.883333,-151.983333,43
63.883333,-151.700000,43
63.883333,-151.416667,43
63.883333,-151.133333,43
63.883333,-150.850000,43
63.883333,-150.566667,43
63.883333,-150.283333,43
63.883333,-150.000000,43
63.883333,-149.716667,43
63.883333,-149.433333,43
63.883333,-149.150000,43
63.883333,-148.866667,43
63.883333,-148.583333,43
63.883333,-148.300000,43
63.883333,-148.016667,43
63.883333,-147.733333,43
63.883333,-147.450000,43
63.883333,-147.166667,43
63.883333,-146.883333,43
63.883333,-146.600000,43
63.883333,-146.316667,43
63.883333,-146.033333,43
63.883333,-145.750000,43
63.883333,-145.466667,43
63.883333,-145.183333,43
63.883333,-144.900000,43
63.883333,-144.616667,43
63.883333,-144.333333,43
63.883333,-144.050000,43
63.883333,-143.766667,43
63.883333,-143.483333,43
63.883333,-143.200000,43
63.883333,-142.916667,43
63.883333,-142.633333,43
63.883333,-142.066667,43
63.883333,-141.783333,43
63.883333,-141.500000,43
63.883333,-141.216667,43
63.883333,-140.933333,43
63.883333,-140.650000,43
63.883333,-133.000000,43
63.883333,-132.716667,43
63.883333,-129.883333,43
63.883333,-129.033333,62
63.883333,-128.750000,62
63.883333,-127.900000,43
63.883333,-127.616667,43
63.883333,-127.333333,43
63.883333,-127.050000,43
63.883333,-126.766667,43
63.883333,-126.483333,43
63.883333,-126.200000,43
63.883333,-125.916667,43
63.883333,-125.633333,43
63.883333,-125.350000,43
63.883333,-125.066667,43
63.883333,-124.783333,43
63.883333,-124.500000,43
63.883333,-124.216667,43
63.883333,-123.933333,43
63.883333,-123.650000,43
63.883333,-123.366667,43
63.883333,-123.083333,43
63.883333,-122.800000,43
63.883333,-122.516667,43
63.883333,-122.233333,43
63.883333,-121.950000,43
63.883333,-121.666667,43
63.883333,-121.383333,43
63.883333,-121.100000,43
63.883333,-120.816667,43
63.883333,-120.533333,43
63.883333,-120.250000,43
63.883333,-119.966667,43
63.883333,-119.683333,43
63.883333,-119.400000,43
63.883333,-119.116667,43
63.883333,-118.833333,43
63.883333,-118.550000,43
63.883333,-118.266667,43
63.883333,-117.983333,43
63.883333,-117.700000,43
63.883333,-117.416667,43
63.883333,-117.133333,43
63.883333,-116.850000,43
63.883333,-116.566667,43
63.883333,-116.283333,43
63.883333,-116.000000,43
63.883333,-115.716667,43
63.883333,-115.433333,43
63.883333,-115.150000,43
63.883333,-114.866667,43
63.883333,-114.583333,43
63.883333,-114.300000,43
63.883333,-114.016667,43
63.883333,-113.733333,43
63.883333,-113.450000,43
63.883333,-113.166667,43
63.883333,-112.883333,43
63.883333,-112.600000,43
63.883333,-112.316667,43
63.883333,-112.033333,43
63.883333,-111.750000,43
63.883333,-111.466667,43
63.883333,-111.183333,43
63.883333,-110.900000,43
63.883333,-110.616667,43
63.883333,-110.333333,43
63.883333,-110.050000,43
63.883333,-109.766667,43
63.883333,-109.483333,43
63.883333,-109.200000,43
63.883333,-108.916667,43
63.883333,-108.633333,43
63.883333,-108.350000,43
63.883333,-108.066667,43
63.883333,-107.783333,43
63.883333,-107.500000,43
63.883333,-107.216667,43
63.883333,-106.933333,43
63.883333,-106.650000,43
63.883333,-106.366667,43
63.883333,-106.083333,43
63.883333,-105.800000,43
63.883333,-105.516667,43
63.883333,-105.233333,43
63.883333,-104.950000,43
63.883333,-104.666667,43
63.883333,-104.383333,43
63.883333,-104.100000,43
63.883333,-103.816667,43
63.883333,-103.533333,43
63.883333,-103.250000,43
63.883333,-102.966667,43
63.883333,-102.683333,43
63.883333,-102.400000,43
63.883333,-102.116667,43
63.883333,-101.833333,43
63.883333,-101.550000,43
63.883333,-101.266667,43
63.883333,-100.983333,43
63.883333,-100.700000,43
63.883333,-100.416667,43
63.883333,-100.133333,43
63.883333,-99.850000,43
63.883333,-99.566667,43
63.883333,-99.283333,43
63.883333,-99.000000,43
63.883333,-98.716667,43
63.883333,-98.433333,43
63.883333,-98.150000,43
63.883333,-97.866667,43
63.883333,-97.583333,43
63.883333,-97.300000,43
63.883333,-97.016667,43
63.883333,-96.733333,43
63.883333,-96.450000,43
63.883333,-96.166667,43
63.883333,-95.883333,43
63.883333,-95.600000,43
63.883333,-95.316667,43
63.883333,-95.033333,43
63.883333,-94.750000,43
63.883333,-94.466667,43
63.883333,-94.183333,43
63.600000,-162.466667,43
63.600000,-160.766667,43
63.600000,-160.483333,43
63.600000,-160.200000,43
63.600000,-159.916667,43
63.600000,-159.633333,43
63.600000,-159.350000,43
63.600000,-159.066667,43
63.600000,-158.783333,43
63.600000,-158.500000,43
63.600000,-158.216667,43
63.600000,-157.933333,43
63.600000,-157.650000,43
63.600000,-157.366667,43
63.600000,-157.083333,43
63.600000,-156.800000,43
63.600000,-156.516667,43
63.600000,-156.233333,43
63.600000,-155.950000,43
63.600000,-155.666667,43
63.600000,-155.383333,43
63.600000,-155.100000,43
63.600000,-154.816667,43
63.600000,-154.533333,43
63.600000,-154.250000,43
63.600000,-153.966667,43
63.600000,-153.683333,43
63.600000,-153.400000,43
63.600000,-153.116667,43
63.600000,-152.833333,43
63.600000,-152.550000,43
63.600000,-152.266667,43
63.600000,-151.983333,43
63.600000,-151.700000,43
63.600000,-151.416667,43
63.600000,-151.133333,43
63.600000,-150.850000,43
63.600000,-150.566667,43
63.600000,-150.283333,43
63.600000,-150.000000,43
63.600000,-149.716667,43
63.600000,-149.433333,43
63.600000,-149.150000,43
63.600000,-148.866667,43
63.600000,-148.583333,43
63.600000,-148.300000,43
63.600000,-146.600000,43
63.600000,-146.316667,43
63.600000,-144.900000,43
63.600000,-144.616667,43
63.600000,-144.333333,43
63.600000,-144.050000,43
63.600000,-143.766667,43
63.600000,-143.483333,43
63.600000,-143.200000,43
63.600000,-142.350000,43
63.600000,-142.066667,43
63.600000,-141.783333,43
63.600000,-141.500000,43
63.600000,-141.216667,43
63.600000,-140.933333,43
63.600000,-140.650000,43
63.600000,-140.366667,43
63.600000,-140.083333,43
63.600000,-139.800000,43
63.600000,-139.516667,43
63.600000,-139.233333,43
63.600000,-138.950000,43
63.600000,-138.666667,43
63.600000,-138.383333,43
63.600000,-132.433333,43
63.600000,-132.150000,43
63.600000,-131.866667,43
63.600000,-131.583333,43
63.600000,-131.300000,43
63.600000,-131.016667,43
63.600000,-130.733333,43
63.600000,-130.450000,43
63.600000,-130.166667,43
63.600000,-128.466667,62
63.600000,-128.183333,43
63.600000,-127.900000,43
63.600000,-127.616667,43
63.600000,-127.333333,43
63.600000,-127.050000,43
63.600000,-126.766667,43
63.600000,-126.483333,43
63.600000,-126.200000,43
63.600000,-125.916667,43
63.600000,-125.633333,43
63.600000,-125.350000,43
63.600000,-125.066667,43
63.600000,-124.783333,43
63.600000,-124.500000,43
63.600000,-124.216667,43
63.600000,-123.933333,43
63.600000,-123.650000,43
63.600000,-123.366667,43
63.600000,-123.083333,43
63.600000,-122.800000,43
63.600000,-122.516667,43
63.600000,-122.233333,43
63.600000,-121.950000,43
